,value,metric,type
840,106.2693084270165,ade,ml
841,109.15930043561394,ade,ml
842,75.7917202448006,ade,ml
843,221.03762707607146,ade,ml
844,98.92118564961253,ade,ml
845,39.85783903500729,ade,ml
846,153.3624098451791,ade,ml
847,148.78829144609105,ade,ml
848,107.33243303045253,ade,ml
849,182.70317818885425,ade,ml
850,58.71069426360902,ade,ml
851,186.43600281777887,ade,ml
852,55.830669707143215,ade,ml
853,29.538207402677813,ade,ml
854,41.014763555391774,ade,ml
855,32.906728569617,ade,ml
856,85.46097176871213,ade,ml
857,186.68079561171783,ade,ml
858,62.32099961878871,ade,ml
859,55.25158900599687,ade,ml
860,62.32099028869311,ade,ml
861,44.224705731353204,ade,ml
862,109.15931216018363,ade,ml
863,75.7917266395507,ade,ml
864,221.03763493023007,ade,ml
865,98.92119085896718,ade,ml
866,58.710696603488145,ade,ml
867,153.36240612538364,ade,ml
868,148.78829520427345,ade,ml
869,107.33243098414401,ade,ml
870,39.85783266205527,ade,ml
871,55.251583220981416,ade,ml
872,186.43599876847847,ade,ml
